insertId,"'labels.""execution-date""","'labels.""map-index""",labels.process,"'labels.""task-id""","'labels.""try-number""",labels.worker_id,labels.workflow,logName,receiveLocation,receiveTimestamp,resource.labels.environment_name,resource.labels.location,resource.labels.project_id,resource.type,severity,textPayload,timestamp
17bryolf5kkuih,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:341,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:56.310400582Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Post task execution logs,'2025-09-17T17:32:52.252933761Z
17bryolf5kkuig,'2025-09-17T17:18:36.081800+00:00,'-1,python.py:240,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:56.310400582Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Done. Returned value was: {'rows': 100000, 'staging_gcs': 'staging/etl_pipeline/transformed_20250917T173251.parquet'}",'2025-09-17T17:32:52.152942004Z
1xeb3kxf63348u,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:733,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:32:46.901113240Z
1xeb3kxf63348t,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3136,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='sureshav2004@gmail.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='etl_pipeline_clicks_transactions' AIRFLOW_CTX_TASK_ID='transform' AIRFLOW_CTX_EXECUTION_DATE='2025-09-17T17:18:36.081800+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-09-17T17:18:36.0818+00:00','2025-09-17T17:32:46.899178980Z
1xeb3kxf63348s,'2025-09-17T17:18:36.081800+00:00,'-1,task_command.py:473,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Running <TaskInstance: etl_pipeline_clicks_transactions.transform manual__2025-09-17T17:18:36.0818+00:00 [running]> on host airflow-worker-dg2dl,'2025-09-17T17:32:46.540254216Z
1xeb3kxf63348r,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:105,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Job 205: Subtask transform,'2025-09-17T17:32:46.416120562Z
1xeb3kxf63348q,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:104,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Running: ['airflow', 'tasks', 'run', 'etl_pipeline_clicks_transactions', 'transform', 'manual__2025-09-17T17:18:36.0818+00:00', '--job-id', '205', '--raw', '--subdir', 'DAGS_FOLDER/etl_pipeline_dag.py', '--cfg-path', '/tmp/tmpgb2xqhba']",'2025-09-17T17:32:46.415947962Z
1xeb3kxf63348p,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:72,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Started process 445 to run task,'2025-09-17T17:32:46.412173332Z
1xeb3kxf63348o,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2892,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Executing <Task(PythonOperator): transform> on 2025-09-17 17:18:36.081800+00:00,'2025-09-17T17:32:46.398551434Z
1xeb3kxf63348n,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2869,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Starting attempt 1 of 2,'2025-09-17T17:32:46.353287260Z
1xeb3kxf63348m,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.transform manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:32:46.353076510Z
1xeb3kxf63348l,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.transform manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:32:46.315231645Z
1xeb3kxf63348k,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:123,transform,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:49.227482102Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Pre task execution logs,'2025-09-17T17:32:46.225597107Z
19k2iaif140aq8,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:245,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:32:41.467703198Z
19k2iaif140aq7,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3904,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'1 downstream tasks scheduled from follow-on schedule check,'2025-09-17T17:32:41.461674989Z
19k2iaif140aq6,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:266,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Task exited with return code 0,'2025-09-17T17:32:41.374058590Z
19k2iaif140aq5,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:353,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Marking task as SUCCESS. dag_id=etl_pipeline_clicks_transactions, task_id=ingest_currency_api, run_id=manual__2025-09-17T17:18:36.0818+00:00, execution_date=20250917T171836, start_date=20250917T173239, end_date=20250917T173241",'2025-09-17T17:32:41.210924601Z
19k2iaif140aq4,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:341,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Post task execution logs,'2025-09-17T17:32:41.209818611Z
19k2iaif140aq3,'2025-09-17T17:18:36.081800+00:00,'-1,python.py:240,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Done. Returned value was: None,'2025-09-17T17:32:41.163984837Z
19k2iaif140aq2,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:733,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:32:40.406033214Z
19k2iaif140aq1,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3136,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='sureshav2004@gmail.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='etl_pipeline_clicks_transactions' AIRFLOW_CTX_TASK_ID='ingest_currency_api' AIRFLOW_CTX_EXECUTION_DATE='2025-09-17T17:18:36.081800+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-09-17T17:18:36.0818+00:00','2025-09-17T17:32:40.402674455Z
19k2iaif140aq0,'2025-09-17T17:18:36.081800+00:00,'-1,task_command.py:473,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Running <TaskInstance: etl_pipeline_clicks_transactions.ingest_currency_api manual__2025-09-17T17:18:36.0818+00:00 [running]> on host airflow-worker-dg2dl,'2025-09-17T17:32:40.084731996Z
19k2iaif140apz,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:105,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Job 204: Subtask ingest_currency_api,'2025-09-17T17:32:39.937194884Z
19k2iaif140apy,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:104,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Running: ['airflow', 'tasks', 'run', 'etl_pipeline_clicks_transactions', 'ingest_currency_api', 'manual__2025-09-17T17:18:36.0818+00:00', '--job-id', '204', '--raw', '--subdir', 'DAGS_FOLDER/etl_pipeline_dag.py', '--cfg-path', '/tmp/tmp82nx6jwe']",'2025-09-17T17:32:39.936821075Z
19k2iaif140apx,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:72,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Started process 441 to run task,'2025-09-17T17:32:39.930746176Z
19k2iaif140apw,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2892,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Executing <Task(PythonOperator): ingest_currency_api> on 2025-09-17 17:18:36.081800+00:00,'2025-09-17T17:32:39.917474197Z
19k2iaif140apv,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2869,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Starting attempt 1 of 2,'2025-09-17T17:32:39.867050714Z
19k2iaif140apu,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_currency_api manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:32:39.866969534Z
19k2iaif140apt,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_currency_api manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:32:39.830230719Z
19k2iaif140aps,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:123,ingest_currency_api,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:43.221156714Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Pre task execution logs,'2025-09-17T17:32:39.752919258Z
1wacbdtf55q64s,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:245,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:37.116777504Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:32:35.218608341Z
1wacbdtf55q64r,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3904,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:37.116777504Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'1 downstream tasks scheduled from follow-on schedule check,'2025-09-17T17:32:35.213048652Z
1wacbdtf55q64q,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:266,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:37.116777504Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Task exited with return code 0,'2025-09-17T17:32:35.113191795Z
1wacbdtf55q64p,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:353,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:37.116777504Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Marking task as SUCCESS. dag_id=etl_pipeline_clicks_transactions, task_id=ingest_transactions, run_id=manual__2025-09-17T17:18:36.0818+00:00, execution_date=20250917T171836, start_date=20250917T173026, end_date=20250917T173234",'2025-09-17T17:32:34.831092281Z
1wacbdtf55q64o,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:341,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:37.116777504Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Post task execution logs,'2025-09-17T17:32:34.825631922Z
1wacbdtf55q64n,'2025-09-17T17:18:36.081800+00:00,'-1,python.py:240,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:32:37.116777504Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Done. Returned value was: {'rows': 100000, 'staging_gcs': 'staging/etl_pipeline/transactions_20250917T173233.csv'}",'2025-09-17T17:32:34.704361507Z
8cd6o7f495000,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:217,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:31:45.450701595Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Process not found (most likely exited), stop collecting metrics",'2025-09-17T17:31:44.509638125Z
8cd6o7f494zzz,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:245,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:31:45.450701595Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:31:44.418656546Z
8cd6o7f494zzy,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:266,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:31:45.450701595Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Task exited with return code 0,'2025-09-17T17:31:44.207234883Z
8cd6o7f494zzx,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:353,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:31:45.450701595Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Marking task as SUCCESS. dag_id=etl_pipeline_clicks_transactions, task_id=ingest_clickstream, run_id=manual__2025-09-17T17:18:36.0818+00:00, execution_date=20250917T171836, start_date=20250917T173009, end_date=20250917T173143",'2025-09-17T17:31:43.028201064Z
8cd6o7f494zzw,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:341,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:31:45.450701595Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Post task execution logs,'2025-09-17T17:31:43.025216134Z
8cd6o7f494zzv,'2025-09-17T17:18:36.081800+00:00,'-1,python.py:240,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:31:45.450701595Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Done. Returned value was: {'rows': 200000, 'staging_gcs': 'staging/etl_pipeline/clickstream_20250917T173132.csv'}",'2025-09-17T17:31:42.315304615Z
1e85lo9f5h3rd5,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:733,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:34.642730856Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:30:28.717112764Z
1e85lo9f5h3rd4,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3136,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:34.642730856Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='sureshav2004@gmail.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='etl_pipeline_clicks_transactions' AIRFLOW_CTX_TASK_ID='ingest_transactions' AIRFLOW_CTX_EXECUTION_DATE='2025-09-17T17:18:36.081800+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-09-17T17:18:36.0818+00:00','2025-09-17T17:30:28.714272255Z
dcwthyf5hbrsa,'2025-09-17T17:18:36.081800+00:00,'-1,task_command.py:473,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Running <TaskInstance: etl_pipeline_clicks_transactions.ingest_transactions manual__2025-09-17T17:18:36.0818+00:00 [running]> on host airflow-worker-dg2dl,'2025-09-17T17:30:27.708095584Z
dcwthyf5hbrs9,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:105,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Job 203: Subtask ingest_transactions,'2025-09-17T17:30:27.226150056Z
dcwthyf5hbrs8,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:104,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Running: ['airflow', 'tasks', 'run', 'etl_pipeline_clicks_transactions', 'ingest_transactions', 'manual__2025-09-17T17:18:36.0818+00:00', '--job-id', '203', '--raw', '--subdir', 'DAGS_FOLDER/etl_pipeline_dag.py', '--cfg-path', '/tmp/tmpkm_9trk_']",'2025-09-17T17:30:27.226120956Z
dcwthyf5hbrs7,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:72,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Started process 382 to run task,'2025-09-17T17:30:27.221595597Z
dcwthyf5hbrs6,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2892,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Executing <Task(PythonOperator): ingest_transactions> on 2025-09-17 17:18:36.081800+00:00,'2025-09-17T17:30:27.132183178Z
dcwthyf5hbrs5,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2869,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Starting attempt 2 of 2,'2025-09-17T17:30:26.931145014Z
dcwthyf5hbrs4,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_transactions manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:30:26.929051274Z
dcwthyf5hbrs3,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_transactions manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:30:26.830130636Z
dcwthyf5hbrs2,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:123,ingest_transactions,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:28.556470300Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Pre task execution logs,'2025-09-17T17:30:26.635757252Z
2jipwuf1oe0rx,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:733,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:15.305602645Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:30:09.568482145Z
2jipwuf1oe0rw,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3136,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:15.305602645Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='sureshav2004@gmail.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='etl_pipeline_clicks_transactions' AIRFLOW_CTX_TASK_ID='ingest_clickstream' AIRFLOW_CTX_EXECUTION_DATE='2025-09-17T17:18:36.081800+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-09-17T17:18:36.0818+00:00','2025-09-17T17:30:09.567678145Z
